0.491721E-4;0.111037E-3;179.083;88.8963
0.497286E-4;0.111933E-3;180.027;88.8067
0.502873E-4;0.112830E-3;180.971;88.7170
0.508482E-4;0.113729E-3;181.915;88.6271
0.514113E-4;0.114628E-3;182.859;88.5372
0.519766E-4;0.115529E-3;183.802;88.4471
0.525441E-4;0.116430E-3;184.746;88.3570
0.531137E-4;0.117333E-3;185.689;88.2667
0.536855E-4;0.118237E-3;186.631;88.1763
0.542593E-4;0.119141E-3;187.574;88.0859
0.548353E-4;0.120047E-3;188.516;87.9953
0.554134E-4;0.120954E-3;189.459;87.9046
0.559936E-4;0.121861E-3;190.401;87.8139
0.565758E-4;0.122770E-3;191.342;87.7230
0.571601E-4;0.123679E-3;192.284;87.6321
0.577464E-4;0.124590E-3;193.225;87.5410
0.583347E-4;0.125501E-3;194.167;87.4499
0.589250E-4;0.126413E-3;195.107;87.3587
0.595174E-4;0.127326E-3;196.048;87.2674
0.601117E-4;0.128241E-3;196.989;87.1759
0.607080E-4;0.129155E-3;197.929;87.0845
0.613063E-4;0.130071E-3;198.869;86.9929
0.619065E-4;0.130988E-3;199.809;86.9012
0.625086E-4;0.131905E-3;200.749;86.8095
0.631127E-4;0.132823E-3;201.689;86.7177
0.637186E-4;0.133743E-3;202.628;86.6257
0.643265E-4;0.134662E-3;203.567;86.5338
0.649362E-4;0.135583E-3;204.506;86.4417
0.655478E-4;0.136505E-3;205.445;86.3495
0.661612E-4;0.137427E-3;206.384;86.2573
0.667765E-4;0.138350E-3;207.322;86.1650
0.673937E-4;0.139274E-3;208.261;86.0726
0.680126E-4;0.140198E-3;209.199;85.9802
0.686334E-4;0.141124E-3;210.137;85.8876
0.692559E-4;0.142050E-3;211.074;85.7950
0.698803E-4;0.142976E-3;212.012;85.7024
0.705064E-4;0.143904E-3;212.949;85.6096
0.711343E-4;0.144832E-3;213.887;85.5168
0.717639E-4;0.145761E-3;214.824;85.4239
0.723953E-4;0.146691E-3;215.760;85.3309
0.730283E-4;0.147621E-3;216.697;85.2379
0.736632E-4;0.148552E-3;217.634;85.1448
0.742997E-4;0.149483E-3;218.570;85.0517
0.749379E-4;0.150416E-3;219.506;84.9584
0.755778E-4;0.151348E-3;220.442;84.8652
0.762193E-4;0.152282E-3;221.378;84.7718
0.768625E-4;0.153216E-3;222.314;84.6784
0.775074E-4;0.154151E-3;223.249;84.5849
0.781539E-4;0.155086E-3;224.185;84.4914
0.788021E-4;0.156023E-3;225.120;84.3977
0.794518E-4;0.156959E-3;226.055;84.3041
0.801032E-4;0.157896E-3;226.990;84.2104
0.807562E-4;0.158834E-3;227.924;84.1166
0.814108E-4;0.159773E-3;228.859;84.0227
0.820669E-4;0.160712E-3;229.793;83.9288
0.827246E-4;0.161651E-3;230.728;83.8349
0.833839E-4;0.162592E-3;231.662;83.7408
0.840447E-4;0.163532E-3;232.596;83.6468
0.847071E-4;0.164474E-3;233.529;83.5526
0.853710E-4;0.165415E-3;234.463;83.4585
0.860364E-4;0.166358E-3;235.396;83.3642
0.867033E-4;0.167301E-3;236.330;83.2699
0.873717E-4;0.168244E-3;237.263;83.1756
0.880417E-4;0.169188E-3;238.196;83.0812
0.887131E-4;0.170132E-3;239.129;82.9868
0.893860E-4;0.171077E-3;240.061;82.8923
0.900603E-4;0.172023E-3;240.994;82.7977
0.907361E-4;0.172969E-3;241.926;82.7031
0.914133E-4;0.173915E-3;242.859;82.6085
0.920920E-4;0.174862E-3;243.791;82.5138
0.927722E-4;0.175810E-3;244.723;82.4190
0.934537E-4;0.176758E-3;245.655;82.3242
0.941366E-4;0.177706E-3;246.586;82.2294
0.948210E-4;0.178655E-3;247.518;82.1345
0.955068E-4;0.179604E-3;248.449;82.0396
0.961939E-4;0.180554E-3;249.381;81.9446
0.968824E-4;0.181504E-3;250.312;81.8496
0.975723E-4;0.182455E-3;251.243;81.7545
0.982635E-4;0.183406E-3;252.174;81.6594
0.989562E-4;0.184358E-3;253.104;81.5642
0.996501E-4;0.185310E-3;254.035;81.4690
0.100345E-3;0.186262E-3;254.965;81.3738
0.101042E-3;0.187215E-3;255.896;81.2785
0.101740E-3;0.188169E-3;256.826;81.1831
0.102439E-3;0.189122E-3;257.756;81.0878
0.103140E-3;0.190076E-3;258.686;80.9924
0.103842E-3;0.191031E-3;259.616;80.8969
0.104545E-3;0.191986E-3;260.546;80.8014
0.105249E-3;0.192941E-3;261.475;80.7059
0.105955E-3;0.193897E-3;262.405;80.6103
0.106662E-3;0.194853E-3;263.334;80.5147
0.107370E-3;0.195809E-3;264.263;80.4191
0.108080E-3;0.196766E-3;265.192;80.3234
0.108790E-3;0.197724E-3;266.121;80.2276
0.109502E-3;0.198681E-3;267.050;80.1319
0.110216E-3;0.199639E-3;267.978;80.0361
0.110930E-3;0.200598E-3;268.907;79.9402
0.111646E-3;0.201556E-3;269.835;79.8444
0.112363E-3;0.202515E-3;270.764;79.7485
0.113081E-3;0.203475E-3;271.692;79.6525
0.113800E-3;0.204435E-3;272.620;79.5565
0.114520E-3;0.205395E-3;273.548;79.4605
0.115242E-3;0.206355E-3;274.476;79.3645
0.115965E-3;0.207316E-3;275.404;79.2684
0.116689E-3;0.208277E-3;276.331;79.1723
0.117414E-3;0.209239E-3;277.259;79.0761
0.118140E-3;0.210200E-3;278.186;78.9800
0.118868E-3;0.211163E-3;279.113;78.8837
0.119596E-3;0.212125E-3;280.040;78.7875
0.120326E-3;0.213088E-3;280.967;78.6912
0.121057E-3;0.214051E-3;281.894;78.5949
0.121789E-3;0.215014E-3;282.821;78.4986
0.122522E-3;0.215978E-3;283.748;78.4022
0.123256E-3;0.216942E-3;284.674;78.3058
0.123992E-3;0.217906E-3;285.601;78.2094
0.124728E-3;0.218871E-3;286.527;78.1129
0.125466E-3;0.219836E-3;287.453;78.0164
0.126204E-3;0.220801E-3;288.380;77.9199
0.126944E-3;0.221767E-3;289.306;77.8233
0.127685E-3;0.222733E-3;290.232;77.7267
0.128426E-3;0.223699E-3;291.157;77.6301
